timestamp,gpu_utilization,memory_utilization,gpu_temperature,power_consumption,ecc_errors,xid_errors,cpu_usage,ram_usage,network_throughput,disk_io,job_runtime,queue_length,active_processes,label,incident
2026-01-05 00:00:00,2.115329478037201,14.262644469198671,38.0,63.41106795173085,0.0,0.0,2.9321880917136287,31.98539632895846,9.758638062095368,3.093003011492473,0.0,1.0,0.0,idle,
2026-01-05 00:01:00,6.24093759184418,16.00695328876627,37.88933148428949,80.51101265431707,0.0,0.0,2.8816509096770155,31.519579803022133,18.632218065631424,0.0,0.0,7.0,0.0,idle,
2026-01-05 00:02:00,7.781780215866856,16.736045105148545,38.43197877938303,90.16393631549325,0.0,0.0,4.553317292193213,32.032835748842935,16.006317647723584,2.736288027306581,0.0,3.0,0.0,idle,
2026-01-05 00:03:00,7.734264957719975,11.970486200261933,38.283051145188686,88.69412646008533,0.0,0.0,0.5177860741671192,32.44599556941722,15.87848988523655,3.999690868382904,0.0,1.0,0.0,idle,
2026-01-05 00:04:00,7.764026020223637,12.411056268756743,38.614866788554146,77.08758777871333,0.0,0.0,0.0,36.04808465520794,36.215712820950486,6.721009855454878,0.0,1.0,0.0,idle,
2026-01-05 00:05:00,6.486438751501143,12.19177329703247,38.70908378904344,85.80921721929671,0.0,0.0,0.0,32.62592854413756,6.5564708542394285,0.9976540365657947,0.0,4.0,0.0,idle,
2026-01-05 00:06:00,8.480361947135197,13.560067948007202,38.86446678690143,93.61859684146604,0.0,0.0,6.0484593707231875,29.952928063491438,15.641306044412415,32.62123589594885,0.0,0.0,0.0,idle,
2026-01-05 00:07:00,9.168191288207396,14.922798191299696,39.07061506688917,91.40980493872404,0.0,0.0,10.764198362787813,31.92974545698449,47.80950406211882,46.68129216907297,0.0,3.0,0.0,idle,
2026-01-05 00:08:00,9.336300724444463,16.44608145346249,38.73746195170163,90.90480336939613,0.0,0.0,12.062258219858943,29.76651305873863,39.82653104104358,40.41328413131033,0.0,4.0,0.0,idle,
2026-01-05 00:09:00,9.000082708723921,13.233653250210981,38.99323897242389,87.90300690390218,0.0,0.0,12.691850173284264,34.99201609402233,40.23982478320255,30.903365783803206,0.0,2.0,0.0,idle,
2026-01-05 00:10:00,7.106153198552493,14.317200834930262,39.7577897823842,87.18824563535644,0.0,0.0,9.539860603160832,37.39450341417586,14.96359139272202,18.025105364783254,0.0,3.0,0.0,idle,
