timestamp,gpu_utilization,memory_utilization,gpu_temperature,power_consumption,ecc_errors,xid_errors,cpu_usage,ram_usage,network_throughput,disk_io,job_runtime,queue_length,active_processes,label,incident
2026-01-05 00:00:00,0.7384592407395492,9.046987688086729,38.0,58.31130312800035,0.0,0.0,4.525997485701043,23.334893370662183,9.023991189619828,0.9052360179699898,0.0,0.0,0.0,idle,
2026-01-05 00:01:00,0.0,7.755496876532728,37.6288316136575,61.10148037983844,0.0,0.0,4.331175191633191,21.25778943989715,14.104853778196064,0.13354250384932886,0.0,3.0,0.0,idle,
2026-01-05 00:02:00,0.0,4.842287863740529,37.750794019607646,53.81032114982486,0.0,0.0,5.308313173338798,25.02265238939546,9.297345946814257,3.3137244277404223,0.0,3.0,0.0,idle,
2026-01-05 00:03:00,0.0,6.808568417698949,38.117968182268626,64.44387048530454,0.0,0.0,4.8418328418879355,28.4481429464923,41.59751004445819,10.558051056941629,0.0,2.0,0.0,idle,
2026-01-05 00:04:00,0.0,5.423718337254877,37.191250873520985,58.779649875730165,0.0,0.0,0.0,27.03906496044514,46.27642998418528,23.55880731570583,0.0,3.0,0.0,idle,
2026-01-05 00:05:00,0.0,4.0871911843879,36.939960510133766,53.01286514733307,0.0,0.0,0.0,26.307695965179356,35.37592917013711,40.74466077401362,0.0,1.0,0.0,idle,
2026-01-05 00:06:00,0.0,8.692680706848648,37.273836147071634,62.547410219789036,0.0,0.0,0.9578583880752274,28.466814177427977,15.814944317868024,52.4145518961044,0.0,1.0,0.0,idle,
2026-01-05 00:07:00,0.0,5.858345690388488,36.92864048146843,62.924935660801175,0.0,0.0,0.9112479557040456,25.659432229538496,0.0,53.49687174313251,0.0,2.0,0.0,idle,
2026-01-05 00:08:00,0.0,6.440768685677611,36.964243050178375,61.143864049146565,0.0,0.0,3.933837866672668,25.881708914509304,0.0,37.30471413196266,0.0,2.0,0.0,idle,
2026-01-05 00:09:00,0.0,8.584025781098298,36.90270281645605,58.63383997979657,0.0,0.0,4.858168680241954,27.525033078374804,0.0,31.7245505272372,0.0,3.0,0.0,idle,
2026-01-05 00:10:00,0.0,13.823422476500557,36.685297738166135,59.63012804191492,0.0,0.0,1.7491257166104717,23.880050280113636,0.0,18.175752069314466,0.0,2.0,0.0,idle,
2026-01-05 00:11:00,0.0,12.252014854117665,37.04055225829986,63.37479567509407,0.0,0.0,0.0,22.86032786064166,0.0,14.592267106277502,0.0,3.0,0.0,idle,
2026-01-05 00:12:00,0.0,7.703666350027274,36.92985748955035,63.13576099313886,0.0,0.0,0.0,19.975905092209473,0.0,7.8386412519819855,0.0,1.0,0.0,idle,
2026-01-05 00:13:00,2.8433483383738105,7.6561047931812585,37.0391551567128,67.74067402732815,0.0,0.0,4.574578158114303,18.674572957346687,0.0,0.0,0.0,2.0,0.0,idle,
2026-01-05 00:14:00,2.7440686512772405,8.615894835143463,36.82291033073778,72.42023493899512,0.0,0.0,2.303046008265273,18.493770467298944,0.0,16.928730744794176,0.0,2.0,0.0,idle,
2026-01-05 00:15:00,0.788752911956702,8.352289970486689,36.89588005677166,57.79997587482372,0.0,0.0,7.646583394295646,20.54611267986865,3.6729621591022754,25.32852411810952,0.0,3.0,0.0,idle,
2026-01-05 00:16:00,2.6739069423830113,12.352015488330657,37.44903399787341,68.59081551830361,0.0,0.0,10.99500065450076,21.14308768341227,15.205440630805812,25.167041763009898,0.0,2.0,0.0,idle,
2026-01-05 00:17:00,3.4321411143526506,11.353750254034814,37.54339811416434,72.6086935431522,0.0,0.0,13.724380687483734,20.197166654263025,2.389435818331897,10.871734350118238,0.0,3.0,0.0,idle,
2026-01-05 00:18:00,0.0,8.851230456892404,37.66410114432483,66.12470323805705,0.0,0.0,17.634263510037716,25.013660362669736,0.0,3.8661724514094806,0.0,3.0,0.0,idle,
2026-01-05 00:19:00,1.033465202838819,10.197985838681424,37.66719312512169,65.29551794349965,0.0,0.0,13.874073716263851,26.045863316249072,0.0,6.252719740083772,0.0,0.0,0.0,idle,
2026-01-05 00:20:00,0.0,8.328276219408451,37.565810568618865,56.58583582159838,0.0,0.0,9.341402967916228,27.47925901942244,4.425550237727435,3.0100235613853785,0.0,2.0,0.0,idle,
2026-01-05 00:21:00,1.262285036377291,9.627907485084052,37.8430508815925,64.81786685780924,0.0,0.0,8.413328561097314,25.840585377467796,3.457842362347095,0.0,0.0,2.0,0.0,idle,
2026-01-05 00:22:00,0.11321090651283261,8.244304775911537,37.958244134378624,59.07570928530151,0.0,0.0,7.066205288687208,25.46158766810902,19.807164184747826,0.0,0.0,1.0,0.0,idle,
2026-01-05 00:23:00,0.0,6.997433118355982,37.962256397831354,55.928451487077496,0.0,0.0,4.844271383284603,26.12390784968694,15.291292183081364,0.0,0.0,5.0,0.0,idle,
2026-01-05 00:24:00,0.0,9.484383449756432,38.24603553484346,61.69720229303237,0.0,0.0,6.228963617428482,24.37895526143578,36.667359300975754,0.0,0.0,1.0,0.0,idle,
2026-01-05 00:25:00,0.14622814375827686,9.182820387204314,38.130046911065016,62.72017327718722,0.0,0.0,8.835768294658678,18.925479785650975,33.16666673181726,0.0,0.0,2.0,0.0,idle,
2026-01-05 00:26:00,5.493235862222309,7.17677396097581,38.11924079370612,79.59029379097069,0.0,0.0,2.6645575146353315,19.66218546796687,22.438623607271783,0.0,0.0,0.0,0.0,idle,
2026-01-05 00:27:00,3.827512865387182,6.99603527932417,38.12461969239526,70.621759914681,0.0,0.0,7.765255698028588,15.766984885779234,19.83152239870478,0.0,0.0,2.0,0.0,idle,
2026-01-05 00:28:00,3.3179620770375644,8.324845089704151,37.79300475289392,69.06886474225513,0.0,0.0,7.331684476999579,17.607035794768947,7.814109329347653,0.0,0.0,2.0,0.0,idle,
2026-01-05 00:29:00,3.039432215141436,10.269351608444484,38.191290074404016,72.89740571409772,0.0,0.0,6.0784282874383235,20.549180901703416,19.162164195513988,0.0,0.0,5.0,0.0,idle,
2026-01-05 00:30:00,0.0,11.520334607472735,38.24871066325965,68.91829211596111,0.0,0.0,11.36497990201373,22.99677457441977,3.0477531140842586,0.0,0.0,2.0,0.0,idle,
2026-01-05 00:31:00,0.0,11.083529365935046,38.18104406410716,59.00189814254027,0.0,0.0,9.517368067968276,21.46642637111035,21.274724333519735,0.0,0.0,1.0,0.0,idle,
2026-01-05 00:32:00,0.24701429214728576,8.902217679132372,37.91980158079437,59.9236595785473,0.0,0.0,11.404304182745978,21.364516141612928,8.235510624983746,0.0,0.0,0.0,0.0,idle,
2026-01-05 00:33:00,1.4065196753813054,9.89451026199096,38.41087255215304,62.045977307244726,0.0,0.0,12.433133801285983,22.09105830177673,33.521334083451784,0.0,0.0,1.0,0.0,idle,
2026-01-05 00:34:00,0.0,9.37922645196819,38.405185924599984,60.573808813219586,0.0,0.0,11.997853138559517,24.464362680339487,28.746938018154996,0.0,0.0,1.0,0.0,idle,
2026-01-05 00:35:00,0.0,8.27594002013308,38.79139340533435,62.25171723970668,0.0,0.0,12.406871759326826,26.21482049893523,13.340206194102432,0.0,0.0,0.0,0.0,idle,
2026-01-05 00:36:00,2.0849507648333283,5.327354593991521,38.67881266760528,59.01176611607251,0.0,0.0,11.750588673820598,28.30175352809615,17.954614035279185,0.0,0.0,2.0,0.0,idle,
2026-01-05 00:37:00,7.244570700188988,6.188209783436028,38.202945204117846,86.7066159609962,0.0,0.0,8.592977100992211,28.34933767218613,32.3019476002524,0.0,0.0,3.0,0.0,idle,
2026-01-05 00:38:00,50.23730786511215,88.04492357057555,40.90992227799769,224.0470910025221,0.0,0.0,39.5795299512583,70.69524519473075,70.37695105438564,58.482465154933756,0.0,4.0,1.0,memory_bound,
2026-01-05 00:39:00,51.32423766114364,84.9690929971319,43.401065958989264,227.86027920105062,0.0,0.0,38.156974492141906,67.36602413715487,60.620012870864535,46.800425162741234,1.0,4.0,1.0,memory_bound,
2026-01-05 00:40:00,52.01687848113599,85.41181835145669,45.033633383870956,233.7415922901915,0.0,0.0,34.65836584639277,63.519821125919194,79.38869457015473,42.42584896751929,2.0,4.0,1.0,memory_bound,
2026-01-05 00:41:00,49.75854245027033,86.44367042354637,46.169540022138946,223.59857819190015,0.0,0.0,36.56525348369104,63.37490550510807,34.88767996906334,45.766605751423185,3.0,2.0,1.0,memory_bound,
2026-01-05 00:42:00,49.65497699425541,88.23315886795989,47.82057442300438,235.47356459091307,0.0,0.0,34.29737431661533,64.96808811010058,26.681297883346417,49.0071937287177,4.0,2.0,1.0,memory_bound,
